yearCombine,idPlayer,nameFirst,nameLast,namePlayer,slugPosition,heightWOShoesInches,heightWOShoes,weightLBS,wingspanInches,wingspan,reachStandingInches,reachStandingO,verticalLeapStandingInches,verticalLeapMaxInches,timeLaneAgility,timeThreeQuarterCourtSprint,repsBenchPress135,pctBodyFat,heightWShoesInches,heightWShoes,lengthHandInches,widthHandInches,timeModifiedLaneAgility,setSpot15CornerLeft,setSpot15BreakLeft,setSpot15TopKey,setSpot15BreakRight,setSpot15CornerRight,setSpot15CornerLeftCollege,setSpot15BreakLeftCollege,setSpot15TopKeyCollege,setSpot15BreakRightCollege,setSpot15CornerRightCollege,setSpot15CornerLeftNBA,setSpot15BreakLeftNBA,setSpot15TopKeyNBA,setSpotBreakRightNBA,setSpotCornerRightNBA,setSpot15CornerLeftMade,setSpot15CornerLeftAttempted,setSpot15CornerLeftPct,setSpot15BreakLeftMade,setSpot15BreakLeftAttempted,setSpot15BreakLeftPct,setSpot15TopKeyMade,setSpot15TopKeyAttempted,setSpot15TopKeyPct,setSpot15BreakRightMade,setSpot15BreakRightAttempted,setSpot15BreakRightPct,setSpot15CornerRightMade,setSpot15CornerRightAttempted,setSpot15CornerRightPct,setSpot15CornerLeftCollegeMade,setSpot15CornerLeftCollegeAttempted,setSpot15CornerLeftCollegePct,setSpot15BreakLeftCollegeMade,setSpot15BreakLeftCollegeAttempted,setSpot15BreakLeftCollegePct,setSpot15TopKeyCollegeMade,setSpot15TopKeyCollegeAttempted,setSpot15TopKeyCollegePct,setSpot15BreakRightCollegeMade,setSpot15BreakRightCollegeAttempted,setSpot15BreakRightCollegePct,setSpot15CornerRightCollegeMade,setSpot15CornerRightCollegeAttempted,setSpot15CornerRightCollegePct,setSpot15CornerLeftNBAMade,setSpot15CornerLeftNBAAttempted,setSpot15CornerLeftNBAPct,setSpot15BreakLeftNBAMade,setSpot15BreakLeftNBAAttempted,setSpot15BreakLeftNBAPct,setSpot15TopKeyNBAMade,setSpot15TopKeyNBAAttempted,setSpot15TopKeyNBAPct,setSpotBreakRightNBAMade,setSpotBreakRightNBAAttempted,setSpotBreakRightNBAPct,setSpotCornerRightNBAMade,setSpotCornerRightNBAAttempted,setSpotCornerRightNBAPct,setOffDrib15BreakLeft,setSpotOffDrib15TopKey,setOffDrib15BreakRight,setOnMove15,setOnMoveCollege,setOffDrib15BreakLeftMade,setOffDrib15BreakLeftAttempted,setOffDrib15BreakLeftPct,setSpotOffDrib15TopKeyMade,setSpotOffDrib15TopKeyAttempted,setSpotOffDrib15TopKeyPct,setOffDrib15BreakRightMade,setOffDrib15BreakRightAttempted,setOffDrib15BreakRightPct,setOnMove15Made,setOnMove15Attempted,setOnMove15Pct,setOnMoveCollegeMade,setOnMoveCollegeAttempted,setOnMoveCollegePct,setOffDribBreakLeftCollege,setOffDribTopKeyCollege,setOffDribBreakRightCollege,setOffDribBreakLeftCollegeMade,setOffDribBreakLeftCollegeAttempted,setOffDribBreakLeftCollegePct,setOffDribTopKeyCollegeMade,setOffDribTopKeyCollegeAttempted,setOffDribTopKeyCollegePct,setOffDribBreakRightCollegeMade,setOffDribBreakRightCollegeAttempted,setOffDribBreakRightCollegePct
2004,12091,Will,McDonald,Will McDonald,C-PF,81.5,6' 9.5'',258,87.5,7' 3.5'',109.5,9' 1.5'',25,32.5,11.83,3.42,17,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,2545,Darko,Milicic,Darko Milicic,PF,83.5,6' 11.5'',250,89,7' 5'',111.5,9' 3.5'',26.5,32.5,11.3,3.36,13,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12092,Jeff,Newton,Jeff Newton,PF,80,6' 8'',199,85,7' 1'',106,8' 10'',27.5,34,11.18,3.23,9,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12093,Uche,Nsonwu-Amadi,Uche Nsonwu-Amadi,PF-C,79.75,6' 7.75'',246,87.75,7' 3.75'',106.5,8' 10.5'',27.5,29,11.83,3.25,21,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12094,Ugonna,Okyekwe,Ugonna Okyekwe,SF,79.25,6' 7.25'',228,87,7' 3'',109,9' 1'',32,36.5,11.43,3.2,8,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,101248,Marlon,Parmer,Marlon Parmer,PG,72.75,6' 0.75'',184,75.5,6' 3.5'',97,8' 1'',28,32,,3.42,13,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12095,Stephane,Pelle,Stephane Pelle,PF-SF,79,6' 7'',246,86,7' 2'',107,8' 11'',28.5,33,11.370000000000001,3.27,17,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,2632,Kirk,Penney,Kirk Penney,SG-SF,77,6' 5'',218,77.25,6' 5.25'',97,8' 1'',32,35.5,10.44,3.04,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,2750,Pavel,Podkolzin,Pavel Podkolzin,C,87.5,7' 3.5'',303,89.75,7' 5.75'',116,9' 8'',19.5,22.5,13.4,3.8,5,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,2694,Josh,Powell,Josh Powell,PF-SF,80,6' 8'',227,85,7' 1'',107.5,8' 11.5'',32.5,38.5,11.719999999999999,3.2,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12096,Hollis,Price,Hollis Price,PG-SG,71.5,5' 11.5'',165,76.5,6' 4.5'',94.5,7' 10.5'',27.5,33,10.719999999999999,3.25,1,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,2557,Luke,Ridnour,Luke Ridnour,PG,73,6' 1'',167,75,6' 3'',95.5,7' 11.5'',26,32.5,11,3.2800000000000002,0,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12097,Joe,Shipp,Joe Shipp,SG,76,6' 4'',224,82,6' 10'',103,8' 7'',29,34.5,11.75,3.2,17,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12098,Ron,Slay,Ron Slay,SF-PF,78,6' 6'',236,82,6' 10'',103.5,8' 7.5'',28.5,31.5,12.01,3.4299999999999997,10,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,2604,Theron,Smith,Theron Smith,PF-SF,78.5,6' 6.5'',234,82.25,6' 10.25'',104.5,8' 8.5'',28.5,32,10.99,3.1,25,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,2596,Tommy,Smith,Tommy Smith,PF-SF,81,6' 9'',200,86.5,7' 2.5'',107.5,8' 11.5'',30,33,11.54,3.14,2,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12099,Marvin,Stone,Marvin Stone,C-PF,81.5,6' 9.5'',261,87.5,7' 3.5'',109.5,9' 1.5'',25.5,27.5,12.1,3.5,9,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,2552,Michael,Sweetney,Michael Sweetney,PF,79.25,6' 7.25'',262,85,7' 1'',107.5,8' 11.5'',26,31.5,12.9,3.2800000000000002,3,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,2756,Sasha,Vujacic,Sasha Vujacic,PG-SG,77.5,6' 5.5'',193,77.5,6' 5.5'',101,8' 5'',,,,,0,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,2548,Dwyane,Wade,Dwyane Wade,SG-SF,75.75,6' 3.75'',212,82.75,6' 10.75'',102,8' 6'',31.5,35,10.56,3.08,9,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12101,Wayne,Wallace,Wayne Wallace,PF,79.25,6' 7.25'',187,86,7' 2'',108,9' 0'',29.5,36,11.850000000000001,3.24,6,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,2575,Luke,Walton,Luke Walton,SF-PF,79.75,6' 7.75'',235,80.5,6' 8.5'',104,8' 8'',28,,,,12,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,2561,David,West,David West,PF-SF,80.25,6' 8.25'',226,88.25,7' 4.25'',108.25,9' 0.25'',28.5,31.5,12.18,3.4299999999999997,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,2590,Mo,Williams,Mo Williams,PG-SG,72.75,6' 0.75'',189,77.5,6' 5.5'',98.5,8' 2.5'',,,,,3,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12102,Wesley,Wilson,Wesley Wilson,C-PF,82.25,6' 10.25'',257,87,7' 3'',110.5,9' 2.5'',27,30.5,12.19,3.3,20,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12103,Doug,Wrenn,Doug Wrenn,SF-PF,77.75,6' 5.75'',220,91.5,7' 7.5'',100.5,8' 4.5'',34.5,41,11.38,3.17,15,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,2583,Derrick,Zimmerman,Derrick Zimmerman,PG,73,6' 1'',190,81,6' 9'',96.25,8' .25'',34,40.5,11.09,3.1,13,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2754,Tony,Allen,Tony Allen,SG,75.5,6' 3.5'',214,81,6' 9'',102,8' 6'',31.5,36.5,10.7,3.19,17,6.7,76.25,6' 4.25'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2772,Trevor,Ariza,Trevor Ariza,SG-SF,79,6' 7'',201,86,7' 2'',107.5,8' 11.5'',29.5,32,11.629999999999999,3.29,8,8,80.25,6' 8.25'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2857,Andre,Barrett,Andre Barrett,PG,68.75,5' 8.75'',171,73,6' 1'',92,7' 8'',29,34.5,10.629999999999999,3.08,13,6.7,69.75,5' 9.75'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,101138,Brandon,Bass,Brandon Bass,PF,78.25,6' 6.25'',246,86.5,7' 2.5'',106.5,8' 10.5'',31.5,33,11.61,3.24,18,9.3,79.25,6' 7.25'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2740,Andris,Biedrins,Andris Biedrins,C,,,,,,,,,,,,,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2800,Tony,Bobbitt,Tony Bobbitt,SG,74.75,6' 2.75'',185,79,6' 7'',100,8' 4'',,,,,1,7.3,76,6' 4'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,12173,Brian,Boddicker,Brian Boddicker,SF-PF,79.5,6' 7.5'',230,82,6' 10'',105.5,8' 9.5'',28,30,10.93,3.25,16,11.2,80.75,6' 8.75'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,12174,Tim,Bowers,Tim Bowers,PG-SG,72.5,6' 0.5'',181,81,6' 9'',98,8' 2'',37,43.5,11.239999999999998,3.21,13,2.6,73.75,6' 1.75'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2810,Andre,Brown,Andre Brown,PF-C,80,6' 8'',236,83,6' 11'',107,8' 11'',32,35.5,11.7,3.22,18,6,81.5,6' 9.5'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2766,Antonio,Burks,Antonio Burks,PG,72,6' 0'',191,78.5,6' 6.5'',96.5,8' 0.5'',,,,,9,9.9,72.75,6' 0.75'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2866,Jackie,Butler,Jackie Butler,C,80,6' 8'',263,85.5,7' 1.5'',109,9' 1'',23,25,13.32,3.4,14,16.3,81.5,6' 9.5'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,12175,Aleksandar,Capin,Aleksandar Capin,PG,72,6' 0'',176,73.5,6' 1.5'',94,7' 10'',23,29,11.5,3.27,4,9.3,73.25,6' 1.25'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,12176,Ales,Chan,Ales Chan,C,84,7' 0'',255,87,7' 3'',113,9' 5'',21,29,12.9,3.62,2,14.8,86,7' 2'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2735,Josh,Childress,Josh Childress,SG-SF,77.75,6' 5.75'',196,83,6' 11'',105,8' 9'',29,36,11.950000000000001,3.38,11,9.3,79.25,6' 7.25'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,200555,TJ,Cummings,TJ Cummings,SF,79.5,6' 7.5'',215,81.5,6' 9.5'',106.5,8' 10.5'',27,31,11.58,3.12,6,6.7,80.75,6' 8.75'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2845,Erik,Daniels,Erik Daniels,SF-PF,78.25,6' 6.25'',223,83,6' 11'',106,8' 10'',31,32,11.38,3.19,4,18.5,79.5,6' 7.5'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2736,Luol,Deng,Luol Deng,SF,79,6' 7'',220,84.5,7' 0.5'',108.5,9' 0.5'',27.5,31.5,11.46,3.34,5,6.7,80,6' 8'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,12177,Marcus,Douthit,Marcus Douthit,C-PF,81.5,6' 9.5'',223,88,7' 4'',111.5,9' 3.5'',25.5,31.5,11.639999999999999,3.34,1,13.7,83,6' 11'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2768,Chris,Duhon,Chris Duhon,PG,72,6' 0'',193,78.5,6' 6.5'',98,8' 2'',31.5,35,10.450000000000001,3.14,7,6.7,73.25,6' 1.25'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2823,John,Edwards,John Edwards,C,83.25,6' 11.25'',264,88.5,7' 4.5'',113,9' 5'',,,,,15,14.1,85,7' 1'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2765,Andre,Emmett,Andre Emmett,SG-SF,75.5,6' 3.5'',216,81,6' 9'',100,8' 4'',,,,,,6.7,76.5,6' 4.5'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2824,Desmon,Farmer,Desmon Farmer,SG,76.5,6' 4.5'',214,80.5,6' 8.5'',103,8' 7'',24,31,10.89,3.2,12,5.3,77.75,6' 5.75'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2784,Luis,Flores,Luis Flores,PG-SG,72.5,6' 0.5'',202,79.5,6' 7.5'',98.5,8' 2.5'',29,32,10.97,3.1,15,6,73.75,6' 1.75'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2782,Matt,Freije,Matt Freije,SF-PF,80.25,6' 8.25'',234,85,7' 1'',108.5,9' 0.5'',29.5,31,11.15,3.25,13,10.8,81.5,6' 9.5'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,12178,Chris,Garnett,Chris Garnett,C-PF,80.25,6' 8.25'',260,85,7' 1'',108,9' 0'',27,31.5,11.75,3.36,22,14.8,81.75,6' 9.75'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,101155,Ryan,Gomes,Ryan Gomes,SF-PF,78.5,6' 6.5'',248,86,7' 2'',106.5,8' 10.5'',26.5,30.5,12.49,3.24,9,,79.75,6' 7.75'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2732,Ben,Gordon,Ben Gordon,PG-SG,73,6' 1'',192,80.5,6' 8.5'',99,8' 3'',31.5,37.5,11.28,3.19,12,5.3,74.25,6' 2.25'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2734,Devin,Harris,Devin Harris,PG,73.75,6' 1.75'',170,79.5,6' 7.5'',98.5,8' 2.5'',30.5,37,11.03,3.19,5,5.3,75,6' 3'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2730,Dwight,Howard,Dwight Howard,PF-C,81,6' 9'',240,88.5,7' 4.5'',111.5,9' 3.5'',30.5,35.5,11.209999999999999,3.14,7,10.5,82.25,6' 10.25'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,12179,Rolando,Howell,Rolando Howell,PF,79.5,6' 7.5'',229,84.5,7' 0.5'',107,8' 11'',28.5,34.5,11.91,3.2800000000000002,,11.7,80.5,6' 8.5'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2743,Kris,Humphries,Kris Humphries,PF,80.25,6' 8.25'',238,84.5,7' 0.5'',106.5,8' 10.5'',29.5,36,11.33,3.2,22,6.7,81.5,6' 9.5'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2738,Andre,Iguodala,Andre Iguodala,SG-SF,77.75,6' 5.75'',217,83,6' 11'',105.5,8' 9.5'',30.5,34.5,11.17,3.18,4,6.7,78.75,6' 6.75'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,12180,Martin,Iti,Martin Iti,C-PF,80.5,6' 8.5'',233,89,7' 5'',111.5,9' 3.5'',26.5,32.5,12.28,3.4099999999999997,13,10.5,81.75,6' 9.75'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2739,Luke,Jackson,Luke Jackson,SF-SG,78,6' 6'',212,80.5,6' 8.5'',103,8' 7'',26.5,36,11.1,3.24,13,8,79,6' 7'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2744,Al,Jefferson,Al Jefferson,PF-SF,80.5,6' 8.5'',263,86.5,7' 2.5'',110,9' 2'',28.5,30,13.08,3.29,3,10.5,81.75,6' 9.75'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2865,Arthur,Johnson,Arthur Johnson,PF-C,79,6' 7'',262,87,7' 3'',109,9' 1'',26.5,28.5,11.81,3.38,14,16.3,80.5,6' 8.5'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,12181,Ivan,Koljevic,Ivan Koljevic,PG,73,6' 1'',172,74.5,6' 2.5'',95,7' 11'',26,28.5,11.07,3.2800000000000002,4,6.7,74,6' 2'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,12182,Herve,Lamizana,Herve Lamizana,SF-PF,79.5,6' 7.5'',210,85.5,7' 1.5'',107,8' 11'',,,,,,6.7,80.5,6' 8.5'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2778,Sergei,Lishouk,Sergei Lishouk,PF-SF,82.25,6' 10.25'',244,84,7' 0'',109.5,9' 1.5'',,,,,,10.5,83.5,6' 11.5'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2733,Shaun,Livingston,Shaun Livingston,PG-SG,78.25,6' 6.25'',186,83,6' 11'',105.5,8' 9.5'',26.5,30,10.719999999999999,3.23,,6.7,79.5,6' 7.5'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
